Key,English,Japanese
PROPQUEST_REQUESTBOX_INC_020088,A strange corruption spreads through Kaillun as Devil Spirits multiply. Their teeth contain a demonic essence the sages wish to seal away.,デビルスピリットが増殖するにつれ、カイルルンには奇妙な穢れが広がっています。その牙には悪魔の本質が宿っており、賢者たちはそれを封印したいと考えています。
PROPQUEST_REQUESTBOX_INC_020089,Be brave! The Devil Spirits are growing in number. Their teeth must be sealed. Bring back 325 $QUEST_END_ITEM_NAME$ from the Devil Spirits.,勇気を出してください！デビルスピリットは数を増しています。その牙を封印しなければなりません。$QUEST_END_ITEM_NAME$を325個、デビルスピリットから持ち帰ってください。
PROPQUEST_REQUESTBOX_INC_020090,I understand… but their influence spreads further each night. Return carefully.,わかりました……ですが、彼らの影響は夜ごとに広がっています。気をつけて戻ってきてください。
PROPQUEST_REQUESTBOX_INC_020091,Not enough teeth to contain the demonic energy yet. Keep gathering.,悪魔のエネルギーを封じ込めるには、まだ牙が足りません。集め続けてください。
PROPQUEST_REQUESTBOX_INC_020092,Very good! These teeth will be purified and neutralized. You’ve done us a great service.,とても良いです！この牙は浄化され、無力化されるでしょう。大変な貢献をしていただきました。
PROPQUEST_REQUESTBOX_INC_020093,The Bloodstained Fangs of the Hellhound,スケルトンジャッカルの血染めの牙
PROPQUEST_REQUESTBOX_INC_020094,"Hellhounds roam dangerously close to Kaillun, and their bloodied fangs leave lingering wounds. The Muran need them to forge weapons capable of driving these beasts back.",スケルトンジャッカルはカイルルンの危険なほど近くを徘徊し、その血に染まった牙は治りにくい傷を残します。ムランは、この獣たちを撃退できる武器を鍛えるため、それを必要としています。
PROPQUEST_REQUESTBOX_INC_020095,Perfect! Their blood-soaked fangs are deadly. Bring back 325 $QUEST_END_ITEM_NAME$ from the Hellhounds to us for forging.,完璧です！彼らの血染めの牙は凶悪です。$QUEST_END_ITEM_NAME$を325個、スケルトンジャッカルから持ち帰ってください。鍛冶に使います。
PROPQUEST_REQUESTBOX_INC_020096,Very well… but the Hellhounds still lurk around Kaillun.,わかりました……ですが、スケルトンジャッカルは今もカイルルン周辺に潜んでいます。
PROPQUEST_REQUESTBOX_INC_020097,You don’t have enough. Their fangs are essential to forge weapons that can repel them.,まだ足りません。彼らを撃退できる武器を鍛えるには、その牙が不可欠です。
PROPQUEST_REQUESTBOX_INC_020098,"Excellent work! Thanks to you, we can forge weapons worthy of the finest Muran warriors.",見事です！あなたのおかげで、最高のムラン戦士にふさわしい武器を鍛えられます。
PROPQUEST_REQUESTBOX_INC_020099,$QUEST_END_NPC_NAME$ thanks you from the bottom of his heart! Glory to the Murans!,$QUEST_END_NPC_NAME$は心の底からあなたに感謝しています！ムランに栄光あれ！
