Key,English,Japanese
PROPQUEST_INC_001783,"Fine, have it your way. I guess you just aren't ready to face Clockworks.",クロックワークスに挑むのは俺じゃなく君だ。都合がついたら、また来るといい。
PROPQUEST_INC_001784,"Oh, did my brothers send you to me? Then you must be the Clockworks challenger! Please, show me the War Scars.",あ、兄に言われて来たんですね。あなたがクロックワークスに挑戦される方ですか。たしか、渡していただく物があったはずですけど…。
PROPQUEST_INC_001785,"Hmmm… everything looks to be in order here! Here, take this book. It is a more detailed study of Clockworks. It goes into detail about his behavior.",クロックワークスの破片を5つ、しっかりと受け取りました。では、これを差し上げます。クロックワークスの生態に関する研究成果をまとめた本です。
PROPQUEST_INC_001786,I'm waiting for someone who is supposed to be bringing me something important.,あれ？兄から何も言われてませんか？戦争を感じるため、ダーコン第1地区やバブルの平原で＜クロックワークスの破片＞を5つ集めて来てください。
PROPQUEST_INC_001787,Find 5 War Scars in Darkon 1 and the Plain of Bubble and visit Dr.Estly in Northern Flaris.,ダーコン第1地区やバブルの平原に散らばっている＜クロックワークスの破片＞を5つ集めて、フラリスダンジョンの西にいる＜Dr.エストリー＞に渡しましょう。
PROPQUEST_INC_001789,Show What You Can Do,極限に挑め！
PROPQUEST_INC_001790,"Well, it looks like you have all the information you need about Clockworks.",クロックワークスに関する理論はこれにて終了です。最後のステップは実践編です。どんな理論も活用しなければ無駄になりますからね。
PROPQUEST_INC_001791,"So, after all that, the masterpiece of Darkon was created, Clocks! What? You don't know what Clocks is?",そこで用意しましたよ。ダーコンの誇る科学技術の結晶＜クロックス＞を！これを見事討ち破ってください！……え？クロックスを知らない？
PROPQUEST_INC_001792,"It's like a small version of Clockworks. We made it for the people who want to challenge Clockworks, so they can practice first!",クロックスは、クロックワークスから集めたデータを元に作られた第2のクロックワークスです。……まあ、かなり縮小、弱体化していますけど。
PROPQUEST_INC_001793,"Since you're on your way to becoming the next challenger, why don't you practice a bit, first?",クロックワークスの全貌はまだ未知のベールに覆い隠されていますからね。それでも、クロックワークスとの模擬戦にはもってこいの相手です。どうです？戦ってみませんか？
PROPQUEST_INC_001794,"Clocks' Cage is outside of Darken. You'll have to defeat it, but you'll probably need some help.",ダーコン第2地区の西側にある外壁近くにクロックスを用意しました。クロックスに勝利し、ダーコン市長からクロックワークスへの挑戦権を勝ち取ってください。
PROPQUEST_INC_001795,I knew you were a coward! Hahaha!,あなたという人は…クロックスまで作り上げて、冒険者を鍛えているダーコン市長の気持ちがわからないのですか？
PROPQUEST_INC_001796,"Congratulations! Now, you are ready to challenge Clockworks. You better be prepared or you'll get squished!",おほほほっ。よくってよ！あなたにクロックワークスへの挑戦権を与えますわ！南にある＜奈落～歯車の永久牢獄＞へお行きなさい。……うふふ。また一人、マドリカルに戦士が誕生したようですわね。
PROPQUEST_INC_001797,"Don't be fooled by his size, Clocks is almost as powerful as Clockworks.",愛しいダーコン市民が心血を注いだ＜クロックス＞を甘く見ないことですわ。クロックワークス並の性能を誇る自律型の破壊兵器ですわよ。ちなみに、あの可愛らしい姿は私のデザインですわ。おほほほ。
PROPQUEST_INC_001798,"Defeat Clocks, who is caged just outside of Darken. You may need some help.",ダーコン第2地区の西側にある外壁近くに用意された＜クロックス＞を倒しましょう。
PROPQUEST_INC_001800,Create Guild,ギルド、ギルド！ギルド？
PROPQUEST_INC_001801,"Do you want to create a new guild? Excellent! First, I have to check if you are qualified to create a new guild.",ギルド作成の申請ですか？あなたにギルドを作成する資格があるのか、テストをしますね。
PROPQUEST_INC_001802,"Okay, first you have to organize your own party. You should be the party leader and the total number of members should be 3, including you. Got it?",まずはパーティーを結成してください。あなたがパーティーリーダーになって、2人のメンバーを集めてください。あなたを含めると、3人のメンバーが必要になるのですよ。いいですね？
PROPQUEST_INC_001803,"Once again, make your own party. Remember that you should be the party leader and the total number of members should be 3, including you. Please visit me again once you have done this.","わかりました。条件を満たしてから、また私のところに来てくださいね。あっ、そうそう。ギルドを結成するためには3,000,000ペニャが必要になります。それも用意しておいてくださいね。では、いってらっしゃ～い！"
PROPQUEST_INC_001804,"Okay, in that case, if you decide to create a guild later, we'll be here!",あらあら？ギルドの結成はあきらめるんですね。…残念です。
PROPQUEST_INC_001805,"Hmm… Okay, lets see. You are the party leader, and there are 3 members... Good!",おかえりなさい！それではチェックしますね。まずメンバーは3人、そしてパーティーリーダーはあなた…うん！合格ですよ～！
PROPQUEST_INC_001806,"Now I will let you create your own guild. By the way, according to Madrigal policy, you must pay 3,000,000 Penya to create the guild.","あなたにギルド結成の資格を与えます。ギルドマスターになるにあたり、ギルド連盟に加入する必要があります。入会費として3,000,000ペニャをいただきたいのですが、"
PROPQUEST_INC_001807,"Do you have 3,000,000 Penya right now?","今、3,000,000ペニャをお支払いいただけますか？"
PROPQUEST_INC_001808,"There seems to be a problem. Maybe you aren't the party leader or you do not have enough members. Remember, you have to be the party leader and you should have 3 party members, including yourself.",パーティーリーダーではないか、メンバーが3人になっていない、あるいはギルドを脱退するか解散してから48時間が経過していない。このような場合、ギルドマスターにはなれませんから、気をつけてくださいね。
PROPQUEST_INC_001809,Please come back again when you have met all of the conditions for creating your guild.,あなたがパーティーリーダーとなり、あなたを含めて3人のメンバーで構成されたパーティーを結成しましょう。
PROPQUEST_INC_001811,Thanksgiving with Ivil Tobby,イブルトビのお盆イベント
PROPQUEST_INC_001812,"My brother Iblis was going to bring us $QUEST_END_ITEM_NAME$s for Thanksgiving, but he lost them on his way here.",兄のイブリースは感謝祭のために$QUEST_END_ITEM_NAME$ sを持ってくるつもりでしたが、彼はここに来る途中、それらを失いました。
PROPQUEST_INC_001813,"I will give you the forbidden gift, a red bead, if you can bring me 1,000 rice cakes. Will you do that?",ソンピョン1000個を集めて来てください。レッドオーブをプレゼントします。
PROPQUEST_INC_001814,You can get the $QUEST_END_ITEM_NAME$s by hunting monsters.,モンスター狩りをしたら自然に $QUEST_END_ITEM_NAME$をもらえるよ。
PROPQUEST_INC_001815,"Hey, go away if you have nothing to do with me!",用がないのなら、さっさと行け！
PROPQUEST_INC_001816,Oh! You did a great job!,おお！成功しましたね。おめでとう。
PROPQUEST_INC_001817,You are missing some $QUEST_END_ITEM_NAME$s....did you eat any of them?,$QUEST_END_ITEM_NAME$が足りない。全部食べてしまったのか？
PROPQUEST_INC_001818,"Ivil Tobby said he will give me the forbidden gift, a red bead, if I can bring him 1,000 rice cakes.",ソンピョン1000個を集めて来るとレットオーブがもらえる。
PROPQUEST_INC_001820,Thanksgiving with Ivil Dorry,イブルドリのお盆イベント
PROPQUEST_INC_001822,"I will give you the forbidden gift, an orange bead, if you can bring me 600 rice cakes. Will you do that?",ソンピョン600個を集めて来てください。オレンジオーブをプレゼントします。
PROPQUEST_INC_001827,"Ivil Dorry said she will give me the forbidden gift, an orange bead, if I can bring her 600 rice cakes.",ソンピョン600個を集めて来るとオレンジオーブがもらえる。
PROPQUEST_INC_001829,Thanksgiving with Ivil Nana,イヴルナナのお盆イベント
PROPQUEST_INC_001831,"I will give you the forbidden gift, a yellow bead, if you can bring me 300 rice cakes. Will you do that?",ソンピョン300個を集めて来てください。イェローオーブをプレゼントします。
PROPQUEST_INC_001836,"Ivil Nana said she will give me the forbidden gift, a yellow bead, if I can bring her 300 rice cakes.",ソンピョン300個を集めて来るとイェローオーブがもらえる。
PROPQUEST_INC_001838,Thanksgiving with Ivil Tubby,イブルトゥピのお盆イベント
PROPQUEST_INC_001840,"I will give you the forbidden gift, a green bead, if you can bring me 100 rice cakes. Will you do that?",ソンピョン100個を集めて来てください。グリーンオーブをプレゼントします。
PROPQUEST_INC_001845,"Ivil Tubby said he will give me the forbidden gift, a green bead, if I can bring him 100 rice cakes.",ソンピョン100個を集めて来るとグリーンオーブがもらえる。
PROPQUEST_INC_001847,Thanksgiving with Ivil Pho,イブルポのお盆イベント
PROPQUEST_INC_001849,"I will give you the forbidden gift, a blue bead, if you can bring me 50 rice cakes. Will you do that?",ソンピョン50個を集めて来てください。ブルーオーブをプレゼントします。
PROPQUEST_INC_001854,"Ivil Pho said she will give me the forbidden gift, a blue bead, if I can bring her 50 rice cakes.",ソンピョン50個を集めて来るとブルーオーブがもらえる。
PROPQUEST_INC_001856,Gather Leaves 01,勝負！紅葉狩り～ソペド～
PROPQUEST_INC_001857,I need leaves... I have to gather more leaves than these guys next to me...,葉っぱが必要なんだ……隣にいるこいつらより多く集めなきゃ……
PROPQUEST_INC_001858,"If you bring me 100 leaves, I will give you the forbidden gift, a Fir Tree. Will you do that?",なぁ！もみじを100枚集めてくれたら、ハルニレの苗をやろう！どうだ？
PROPQUEST_INC_001859,You can collect the leaves by hunting any monster in the world.,もみじは、モンスターどもが持っているさ！気を抜いたらやられるぞ！
PROPQUEST_INC_001860,Get away if you have nothing to do with me! Go!,なんだよ。用がないなら、さっさと行けよ！フンッ！
PROPQUEST_INC_001861,"Oh, you did it! Congratulations!",お！やるじゃないか！一応礼を言っておくよ。ありがとな。
PROPQUEST_INC_001862,I am still short on leaves! I cannot beat the guys next to me with this handful of leaves!,だめだ！これじゃもみじが足りない！このままじゃあいつらに負けちまう！！
PROPQUEST_INC_001863,"The Firdryad said he will give me the forbidden gift, a Fir Tree, if I bring him 100 leaves.",もみじを100枚集めて＜ハイドワーフ＞ソペドに持っていこう
PROPQUEST_INC_001865,Gather Leaves 02,勝負！紅葉狩り～イブリス～
PROPQUEST_INC_001866,I need leaves... I have to gather more leaves than these guys next to me...,もみじが必要なんだよねー。実はさ、今みんなで勝負してるんだよ。協力してくれよー。
PROPQUEST_INC_001867,"If you bring me 300 leaves, I will give you the forbidden gift, a Persimmon Tree. Will you do that?",もみじを300枚集めてくれてたら・・・　なんと！ナナカマドの苗をあげるよ！すごいだろー！あははは
PROPQUEST_INC_001872,"The Persdryad said she will give me the forbidden gift, a Persimmon Tree, if I bring her 300 leaves.",もみじを300枚集めてイブリスに持っていこう
PROPQUEST_INC_001874,Gather Leaves 03,勝負！紅葉狩り～バブル～
PROPQUEST_INC_001876,"If you bring me 600 leaves, I will give you the forbidden gift, a Pear Tree. Will you do that?",もみじを600枚集めてくれたら、銀杏の苗をあげちゃうよ～
PROPQUEST_INC_001881,"The Peardryad said he will give me the forbidden gift, a Pear Tree, if I bring him 600 leaves.",もみじを600枚集めてバブルに持っていこう
PROPQUEST_INC_001883,Gather Leaves 04,勝負！紅葉狩り～シェード～
PROPQUEST_INC_001885,"If you bring me 1000 leaves, I will give you the forbidden gift, a Pine Tree. Will you do that?",もみじを1000枚集めたら、わたくしの元に持ってきてごらん。楓の苗をあげるわ。
PROPQUEST_INC_001890,"The Pinedryad said she will give me the forbidden gift, a Pine Tree, if I bring her 1000 leaves.",もみじを1000枚集めてシェードに持っていこう
PROPQUEST_INC_002191,Welcome to Madrigal!,マドリガルの世界へようこそ！
PROPQUEST_INC_002192,"Welcome, traveler! By the look of you, I'd say you're getting ready for an adventure, am I right? Well then you've come to the right place!",ようこそFlyffワールドへ！ここはマドリガル大陸のフラリス。初めての冒険者が必ず立ち寄る街だ。このFlyffワールドでは、困った人を助けたり、モンスターを倒すことでどんどん強くなれるんだ。
PROPQUEST_INC_002193,"There are plenty of dangerous monsters out there to battle, and my shop will help you get prepared for the fight!",今はモンスターがこの世界の至るところにいるぜ。昔はあんなに平和だったのによ･･･。あいつらは俺たちの平和を奪おうとしているんだ。なぁ、平和のためにモンスターをこの世界から追い出してくれないか？そうだ、その前にこの世界で生きるために必要なことを教えてくれる連中を紹介してやる･･･いや、紹介させてくれ。
PROPQUEST_INC_002194,"You'll be seeing me a lot later on, I'm sure, but for now why don't you pay our local smith Boboko a visit?",俺が経営している＜雑貨＞店は、戦闘に必要な補助武器(矢・ポスター)やMPを回復するアイテムを売っているんだ。お前さんにゃまだ必要ないと思うが、1次転職したら必要になってくるかもな。
PROPQUEST_INC_002195,"Boboko owns the Armor Shop near here, and I think he might have something special for you.",＜雑貨＞についてはもう分かったな？あと、＜防具＞店を経営するボボコってオッサンがいるんだが、あいつは冒険者が好きみたいだからな。顔を出してやると喜ぶと思うぜ。
PROPQUEST_INC_002196,"Boboko's right nearby, you can't miss him with all the hammering! Oh, and welcome to Madrigal!",＜防具＞店のボボコは俺の向かい側、ちょうど反対側にいるぜ。ホラ、お前の後ろだよ後ろ！なに？わからないだと？まぁ近くにいるからすぐ見つかるだろ。ボボコは何兄弟だったかなぁ･･･あいつら24時間ハンマーで武器だか防具だかを鍛えていてうるさいんだ。おかげで寝不足、美男子が台無しだぜ。
PROPQUEST_INC_002197,Packing it in so soon? But the day's just started! You have so much to do!,とりあえず、このクエストを達成できれば、基本はOKってところだ。簡単だから、やってみて！
PROPQUEST_INC_002198,"Howdy! Lui told me you'd be coming! Here, this should help you get started. Next time you come by, we'll get you underway on your Vagrant training.",お、あんたが新しい冒険者かい？そうか、ルイに紹介されて来たのか。まぁこれは小遣いだ、記念にとっておきな。少ないけど気にすんなって！そうだな･･･俺からも何かクエストを出してやるか。
PROPQUEST_INC_002199,Visit Boboko of the Armor Shop to receive a gift.,防具店のボボコに会いに行くと、お小遣いがもらえるかも？
PROPQUEST_INC_002201,Introduction to Armor,冒険者の教育(1)
PROPQUEST_INC_002202,"Good to see you again! Glad to see some new faces in Madrigal, what with all the Masquerpets around. Let's see what we can do to get you ready to face them.",マドリガル大陸のみんなが、あんたを歓迎してるってこと、忘れんなよ！よし、俺からもこの世界での生き方ってのを教えてやるぜ。そうだな、まずはモンスターと戦うための準備をしようか。何も装備しないで戦ったら、アイバットにだってすぐにやられちまうぜ！
PROPQUEST_INC_002203,"This is the Armor Shop. Here, you can buy the armor crafted by my family once you meet the requirements for it. There are 4 armor slots in your inventory - Helmet, Suit, Gauntlet, and Boots.",見ての通り、ここは防具店だ。だが俺んとこじゃ、今のあんたが装備できそうな防具はちょっと置いてないんだよなぁ。もう少し強くなったら、うちの防具を装備できるようになるかもな。防具の種類にはヘルメット、スーツ、ガントレット、ブーツ、全部で4種類あるんだぜ。
PROPQUEST_INC_002204,"You'll find that different jobs and levels have access to different kinds of armor. 'Course, you probably already knew that. Now, go talk with my brother Boboku next door at his Weapon Shop.",職業によって装備できる防具が違うんだ。それぞれの防具には装備レベルってのがあって、いい品ほど防御力は高いが、装備するには装備レベル以上のレベルになってないと装備できないから注意しろよ！さてと･･･俺に教えられるのはこれくらいだな。そうだ、今度は俺の隣にいる＜武器＞店のボボクに話かけてみな。
PROPQUEST_INC_002205,"I know it's loud over here, but didn't you see me pointin'? Boboku's Weapon Shop is right next door!",ほら、俺のすぐ隣にいるだろう？大丈夫、吠えられたりはしないさ。
PROPQUEST_INC_002206,"You sure? Well if you change your mind, nobody knows weapons like my brother Boboku.",武器についてはボボクが最高です。 一度会いましょう。
PROPQUEST_INC_002207,"Well hello there! Good of you to stop by. Here, take this, and the next time I see ya we'll get you up to speed on weapons.",よく来たな、隣で話は聞いてたぜ。なに？弟に小遣いをもらっただと？チッ、しょうがねぇな。ほら、取っとけ。それじゃ、今度は俺がありがたい話を聞かせてやるよ。
PROPQUEST_INC_002208,Visit Boboko at the Weapon Shop.,武器店のボボクに会いに行くと、お小遣いがもらえるかも？
PROPQUEST_INC_002210,Introduction to Weapons,冒険者の教育(2)
PROPQUEST_INC_002211,"Just like armor, weapons differ by the job. You don't have the experence to wield anything in my shop yet, but look around Madrigal, I'm sure you'll find something.",武器は職業によって使える種類が違うんだ。俺が販売している武器の中には、今のあんたが使える武器はないが、どんな武器があるか見てみるといい。
PROPQUEST_INC_002212,"As a Vagrant, you can use a sword in one hand and a shield in the other. Equip them by double-clicking them or dragging them into the appropriate slot in your inventory.",今のあんたは＜放浪者＞だな。それだと、「片手剣」や「片手斧」が扱えて、盾も装備できるな。ん？装備方法？＜I＞キーでインベントリを開いて、装備したい武器、防具、ファッションアイテムのアイコンをダブルクリックするか、装備スロットに直接ドラッグ＆ドロップすれば装備することができるぜ。あ、会話中は開けないから注意しろよ！
PROPQUEST_INC_002213,Now you're ready to look at shields. Go see Luda next door at the Shield Shop and he'll take care of you.,武器についての説明はこれで終わりだ。次は盾について教えてもらった方がいいな。＜シールドショップ＞のルダに話かけてみてくれ。親切に教えてくれると思うぜ。
PROPQUEST_INC_002214,"Luda's Shield Shop is just next door. Have fun, kid! Stop by anytime you need a good weapon!",＜シールドショップ＞のルダは俺の隣にいるだろう？いい奴だから、気軽に声をかけてみな。
PROPQUEST_INC_002215,"Look, I know it's not as exciting as axes and swords, but you'll need one just the same. Plus he's got plenty of other stuff for sale, so pay him a visit.",あいつは盾だけじゃなく、放浪者用の装備も取り扱っているんだ。あんたがもっと強くなるまで暫く世話になると思うから、ちゃんと挨拶しとけよ。
PROPQUEST_INC_002216,"Haha, nice to meet ya, name's Luda! I'm in charge of shields and other equipment for Vagrants here in Madrigal. Let's get you set up to fight, shall we?",ハハハ、いらっしゃい。話は聞いていたよ！俺は、盾と放浪者用の装備を販売しているルダだ。装備品について知りたいのかい？
PROPQUEST_INC_002217,Visit Luda at the Shield Shop.,＜シールドショップ＞のルダに会いに行くと、もっとお小遣いがもらえるかも？
PROPQUEST_INC_002219,Introduction to Shields,冒険者の教育(3)
PROPQUEST_INC_002220,"Hahaha! Welcome to the Shield Shop! You can buy shields, weapons, and armor for Vagrants here. I stock all the equipment that you need prior to your first job change at level 15.",ここは、盾だけじゃなく放浪者用の武器と防具を販売しているんだ。レベル15になって1次転職をするまでは、俺の店で装備を整えることになるだろう。
PROPQUEST_INC_002221,Why don't you buy a Long Sword with the Penya you've collected? You can buy it by double tapping on it or dragging it into your inventory.,あんた、俺のところに来るまでに色んな奴に小遣いをもらっただろう？その金(ペニャ)で俺が販売しているロング・ソードを買ってみてくれ。購入の仕方は、俺を左クリックした時のメニューで＜取引＞を選んで「商店ウィンドウ」のアイテムリストで欲しいアイテムを自分のインベントリにドラッグ＆ドロップするだけ。
PROPQUEST_INC_002222,"Also, you can sell an item by dragging it into the shop window. Pretty easy, huh? Okay, after buying it, please visit Losha at the Food Shop.",もし、自分の持っているアイテムを売りたい時は、インベントリから「商店ウィンドウ」のアイテムリスト欄に売りたいアイテムをドラッグ＆ドロップすれば売ることができるぜ。くれぐれも売るアイテムは間違えないようにな！さてと･･･ロング・ソードを買ったら、フードショップのロシャに会いに行ってくれないか？
PROPQUEST_INC_002223,Losha at the Food Shop is staying in Eastern Flarine which is located to the east of here. You'll have to cross the bridge to get there.,フードショップは東広場にあるぜ。そこではHPを回復させる食べ物を売っているんだ。ロシャはまだ子供だが、意外としっかり者だし、すぐに仲良くなれるさ。
PROPQUEST_INC_002224,"What, you think it's too far? The Food Shop is very important for your journey, you should definitely check it out.",なに、めんどくさい？そんなこと言うなよ。誰かが言ってたろ？「マドリガル大陸のみんなが、あんたを歓迎してる」ってな。ロシャも待ってるから、早く会いにいってやりな！
PROPQUEST_INC_002225,"You are new to Madrigal, right? Hi! I have heard a lot about you already! Here, take this. It's a gift from Luda. Talk to me again for you next task!",あら！あなたが噂の、新しく来た冒険者のひと？わたしはロシャ、よろしくね！あ、ちょっと待ってね。＜シールドショップ＞のルダさんが用意してくれたプレゼントがあるの。はいっどうぞ！今度はロシャから冒険の宿題を出すね！
PROPQUEST_INC_002226,You should buy a Long Sword from Luda at the Shield Shop.,あれ？ロング・ソード買って来てないの？＜シールドショップ＞のルダおじさんが販売してるから、ロング・ソードを買ってからまた来てね！
PROPQUEST_INC_002227,"Losha at the Food Shop will give me a Green Shield and 1,200 Penya when I visit her.",フードショップのロシャに会いに行くと、ルダからのプレゼントをもらえるらしい。
PROPQUEST_INC_002229,A Vagrant's First Steps (1),冒険の第一歩(1)
PROPQUEST_INC_002230,Hello! I am Losha and I run the Food Shop. I sell food that is helpful for when you lose your Health Points (HP). Each type of food has a different recovery power and level requirement.,改めてご挨拶！フードショップのロシャです。ロシャは、HPを回復できる色んなフードを売ってるよ。フードによってHP回復量が決まっていて、最大回復量以上HPが残っている場合は、フードを食べた時の回復量が減っちゃうから気をつけてね。
PROPQUEST_INC_002231,"You can eat the food by double-clicking it in your inventory. Also, you can add them to your hot keys. Please remember that once you eat food, you cannot eat again for a certain amount of time.",フードでHPを回復したい時は、インベントリにあるフードをダブルクリックするか、＜F1＞～＜F9＞のショートカットスロットにフードのアイコンをドラッグ＆ドロップして登録すると、登録したスロットに対応するキーを押すだけでフードで回復できるよ。一回フードを食べた後は、少しの間続けて食べることができないから覚えておいてね。
PROPQUEST_INC_002232,Now that the lesson is over it is time for some combat! There are a lot of Aibatts to the north. Please hunt 15 Small Aibatts and go back to Luda at the Shield Shop.,これで必要なことは全部みんなに教わったかな？そろそろ街の外に出て、実際にモンスターと戦ってみよっか！北の方に行くと「アイバット」ってモンスターがいるよ。何種類かいるアイバットの中の「スモール・アイバット」を15匹を倒してみてね！15匹倒したら、＜シールドショップ＞のルダおじさんに報告しに行ってね。
PROPQUEST_INC_002233,"Don't be too nervous and please check your equipment again before you venture out. Oh, and don’t forget to buy some food!",あなたなら大丈夫、緊張しないで。持っている武器や防具は、ちゃんと装備できたかな？街の外は危険だから、フードも忘れずに持って行ってね！
PROPQUEST_INC_002234,"This is only your first step into a larger world. Don't hesitate, go forth and defeat those Small Aibatts!",やっと冒険者として歩む第一歩なのに･･･。マドリガルのみんなで応援してるから、がんばってよぉ～！
PROPQUEST_INC_002235,"Great! You completed your task wonderfully! I can see that you will be very famous one day. If you talk to me again, I will give you another task which will be a little bit harder.",素晴らしい！初めての戦いだったのに、あれだけのモンスターを倒すなんて凄いな。あんたはこれからもっと強くなれるはずだ。次は、もっと難しい依頼を用意しておくから覚悟しとくんだな、ハハハ。
PROPQUEST_INC_002236,You should hunt 15 Small Aibatts. Please check in the quest window (Q Key) and return to Luda at the Shield Shop once you're finished.,まだ足りないぞ？「スモール・アイバット」15匹を倒すんだ。クエストダイアリーで倒した数が確認できるから、がんばれよ！
PROPQUEST_INC_002237,"Luda at the Shield Shop will give me 2,500 Penya when I hunt 15 Small Aibatts and return to him.",「スモール・アイバット」15匹を倒して＜シールドショップ＞のルダに報告すると報酬がもらえます。
PROPQUEST_INC_002239,A Vagrant's First Steps (2),冒険者の第一歩(2)
PROPQUEST_INC_002240,I didn’t know that you could accomplish so much this fast! How wonderful! I have one more request for you. There are other monsters around Flarine. They are called Mushpangs.,あっという間にこんなに成長するとは思わなかったよ。本当にあんたは凄いなぁ、ハハハ。よし、今回この宿題をクリアーできたら、あんたはもう一人前だ。よく聞くんだぞ。フラリスの街を囲んでいるモンスターは「アイバット」の他に、「マッシュファング」というキノコの形をしたモンスターがいるんだ。
PROPQUEST_INC_002241,"Please wipe them out! If you hunt 10 Small Mushpangs and 5 normal Mushpangs, I will give you a reward. Oh, and hold onto any trophies they drop, as they will be very useful in the near future!",今度はそいつらを倒してきてくれないか？「スモール・マッシュファング」10匹と「マッシュファング」5匹を倒したら、また俺のところに報告しに来てくれ。報酬もちゃんと用意しているから、頼んだぞ。それと、モンスターを倒した時に出るクエストアイテムは、いつか使う機会が来るから、捨てずに集めておいたほうがいいな。
PROPQUEST_INC_002242,"Yeah, I knew you could do this!",俺の、人を見る目は正しいはずだ。マドリガル大陸の平和のために･･･頼んだぞ！
PROPQUEST_INC_002243,Mushpangs are very easy for you to hunt! Help protect Flarine from this menace!,今のあんたの実力ならマッシュファングくらい簡単に倒せるだろう。フラリスの住民のために力を貸してくれないか？
PROPQUEST_INC_002244,It appears there is no monster that can threaten you around Flarine. It's time for you to step out into the world and show your power! Your adventure has just started!,ハハハ、俺の見込んだ通りだ。さすがだな！もうフラリスの周りであんたにかなうモンスターはいないだろう。この世界は広い。ここよりも広いところで、あんたの力を見せてくれ！まだここは出発地点に過ぎない。あんたの冒険はこれからだ。
PROPQUEST_INC_002245,You didn’t hunt 15 Small Mushpang and 15 Mushpang yet.,ん？「スモール・マッシュファング」15匹と「マッシュファング」15匹を倒してないじゃないか。クエストダイアリーで確認できるから、奴らを倒したらまた報告しに来てくれよな！
PROPQUEST_INC_002246,"Luda at the Shield Shop will give me 10,000 Penya when I hunt 15 Small Mushpang and 15 Mushpang, and then return to him.",「スモール・マッシュファング」15匹と「マッシュファング」15匹を倒して＜シールドショップ＞のルダに報告すると報酬がもらえます。
PROPQUEST_INC_002608,Flaris,フラリス
PROPQUEST_INC_002609,Saint Morning,セイントモーニング
PROPQUEST_INC_002610,Darkon,ダーコン
PROPQUEST_INC_002616,1st Job Change,1次転職
PROPQUEST_INC_002617,2nd Job Change,2次転職
PROPQUEST_INC_002618,Mars Dungeon,フラリスダンジョン
PROPQUEST_INC_100000,Laws of Aviation (1),航空法 第1条
PROPQUEST_INC_100001,Hello traveler! It looks like you've reached level 20! You know what this means right? You can now fly on your very own flying device!,こんにちは、旅人さん。ついにレベル20に到達したようですね。だからどうした、ですって？お気づきではなさそうね。おめでとうございます。空を飛べるようになったんですよ！
PROPQUEST_INC_100002,"Scared? Don't worry, go see the Station Manager Dior. She'll show you the ropes and get you flying in no time!",心配いりません。怖いことは何もありませんよ。ステーションの＜ディオール＞に会いに行ってみてください。すぐに操縦のコツを教えてもらえますよ。
PROPQUEST_INC_100003,Dior is on Flarine Station. Take the elevator right in front of me. You can't miss it!,＜ディオール＞はフラリスのステーションにいますよ。ぜひエレベーターに乗ってみてください！そこにいるはずです。
PROPQUEST_INC_100004,"You don't have to be scared. Well... if you change your mind, do let me know! I'll be right here.",怖がる必要はありませんよ。気が変わったらまたいらしてください。
PROPQUEST_INC_100005,What's this? Is sent you? Oh! you want to know about flying on your own flying device? Why didn't you say so? ,あれ？イスが送ったって？あああ、飛行装置に乗って飛びたいってわけね？そう言えば良いのに！
PROPQUEST_INC_100006,Visit Dior to learn all about flying.,ディオールを訪ねて空の飛び方を教わる
PROPQUEST_INC_100007,Laws of Aviation (2),航空法 第2条
PROPQUEST_INC_100008,So you've finally reached level 20! This is the perfect time to learn how to operate your very own flying device.,ついにレベル20に到達！自分だけの空の世界を楽しみましょ～！
PROPQUEST_INC_100009,The first thing you need to do is buy a flying device. Come back to me when you have one. I sell Boards & Brooms so take a look in my Store.,まずは飛行アイテムを手に入れるところからですね。手に入れたらまた声をかけてくださいね。私のお店で買ってくれたら嬉しいなぁ..？
PROPQUEST_INC_100010,"Buy a flying device of your choice, and report back to me.",お気に入りの飛行アイテムが手に入ったらまた報告してくださいね！
PROPQUEST_INC_100011,Let me know when you're ready.,準備ができたら声をかけてくださいね。
PROPQUEST_INC_100012,"You've made your choice? Great, let's get started!",えっ、もう準備万端なの？早いのね...。お互いに最後まで楽しみましょ。じゃあ...始めるわね？
PROPQUEST_INC_100013,Buy a flying device and report back to Dior.,飛行アイテムを手に入れ、＜ディオール＞に話しかける
PROPQUEST_INC_100014,Laws of Aviation (3),航空法 第3条
PROPQUEST_INC_100015,"Now that you have your very own flying device, I'm going to assign you a test. That's right, a test! Just for fun of course. Hehe~",さてと、君自身の飛行アイテムを手に入れたことだし、あるチャレンジをしてもらいます！そう、テストみたいなものよ！お遊び気分で臨んでもらえたらいいわ。
PROPQUEST_INC_100016,"I want you to fly to the North of Saint City, and meet my associate Tina. Once you've arrived, let her know I sent you. She'll know what to do from there. I've sent countless travelers before you!",東のセイントモーニングに飛んで、街の北にいる同じステーションの＜ティナ＞に会ってきて。到着したらチャレンジだということを伝えてね。きっとたどり着けるはずよ。きっと・・・ね。
PROPQUEST_INC_100017,"Tina is at Saint City Station. That's the most northern part of Saint City. It's the biggest Station in Madrigal, I'm sure you won't miss it!",＜ティナ＞はセイントモーニングの最北端にあるステーションにいるわ。そうね、マドリガルで一番大きいステーションだからすぐに見つかるはずよ。
PROPQUEST_INC_100018,Not ready yet? That's fine. Just let me know when you're up to the task.,焦らなくていいわ。初めては怖いわよね。心の準備ができたら教えてね。
