Key,English,Japanese
PROPQUEST_SCENARIO_INC_002167,Please go and defeat the Watangka before they destroy any more of my flowers!,彼らは私の大切なお花畑を荒らしていくのです。どうかお願いします。
PROPQUEST_SCENARIO_INC_002168,Hunt 20 Small Watangkas & 15 Watangkas and return to Laola.,部下ワタングカ20っ匹、ワタングカ15匹を倒した後、ラオラに報告せよ。
PROPQUEST_SCENARIO_INC_002170,The Nomadic Chef,放浪のシェフ
PROPQUEST_SCENARIO_INC_002171,I've heard that the warrior in question is supposedly a powerful Billposter…,さて、英雄の話でしたね。この地で修行しているビルポスターの方がそのような話をしていたと思います。
PROPQUEST_SCENARIO_INC_002172,If you are looking for further information on them then please go to my friend Jinitte. He has traveled the continent of Darkon extensively and knows much of its happenings.,ただ、ごめんなさい。私も今どこにいるかまではわからないのです。ジニートなら詳しいことがわかるかもしれません。
PROPQUEST_SCENARIO_INC_002173,Jinitte might just know where this hero is hiding out.,ジニートはこの大陸の中央にいると思います。キャンプをしているのですぐにわかるはずです。
PROPQUEST_SCENARIO_INC_002174,Rather hang around and help me garden? Haha I'm joking! I know you probably have much more important work to attend to!,そうですか……残念ですね。
PROPQUEST_SCENARIO_INC_002175,Greetings Sir! You lookin to try my world famous cuisine!,お、オイラの最高級料理を堪能してみないかい？
PROPQUEST_SCENARIO_INC_002176,Jinitte is a famous world travelling cook. He is currently selling food at the Nomads village.,エンシェントナイトのキャラバンにいるジニートです。気をつけて下さいね。
PROPQUEST_SCENARIO_INC_002177,Go find Jinitte at Nomads village in Central Darkon 3,エンシェントナイトのジニートを訪ねよ。
PROPQUEST_SCENARIO_INC_002179,Roots of Flavor,アンティ根
PROPQUEST_SCENARIO_INC_002180,Ah~! You're the one lookin for that hero! Figured you were here to try some of my world famous cuisine!,え？　英雄を探している？　なあんだ。オイラの料理には興味がないのか。
PROPQUEST_SCENARIO_INC_002181,"Haven't heard of me!? Well you my friend, must have been living under a pretty big rock for some time.",ん？　オイラ達は最高級の料理を提供することで有名なんだ。でもいま食材が足りなくなってしまってね。
PROPQUEST_SCENARIO_INC_002182,"Maybe while you adjust to the light, you could do me a little favor? Afterwards I promise to tell you where to find that hero you are looking for!",そうだ。英雄の情報と引き換えに、アンタ一つ頼まれごとをしてくれねえか？
PROPQUEST_SCENARIO_INC_002183,"Thanks!! Well, I'm working on my latest masterpiece dish, but first I need 10 Anti Roots. Please go obtain some from Antiquery!",ありがとう。この辺りにアンティクエリーって植物がいるんだが、それの持ってるアンティ根がほしいだよ。
PROPQUEST_SCENARIO_INC_002184,Ahh nevermind then! Figured you might do me this one favor!,そうか。まあオイラには関係ないことだしね。
PROPQUEST_SCENARIO_INC_002185,Oh!! I was waiting for you. You came back earlier than I expected.,おお、本当に持ってきてくれたのか。ありがとう！
PROPQUEST_SCENARIO_INC_002186,Please hunt Antiquery and bring me 10 Anti Roots.,アンティークリーを倒してアンチループ10個持ってください！
PROPQUEST_SCENARIO_INC_002187,Hunt Antiquery and get 10 Anti Roots.,アンティクエリーからアンティ根を入手した後、ジニートに報告せよ。
PROPQUEST_SCENARIO_INC_002189,Solace in the Mountains,シュリがいる場所
PROPQUEST_SCENARIO_INC_002190,The warrior you are looking for is currently training up at the Stone Mountain. I believe her to be the original hero Billposter.,たぶんアンタが探しているのは向こうの山で修行しているシュリさんのことだな。彼女はビルポスターの英雄と呼ばれていたそうで。
PROPQUEST_SCENARIO_INC_002191,She shouldn't be too hard to find. Seems like she's been training in the same spot for quite some time now. Plan to find her?,彼女はいつも同じ姿勢で座禅をしているから、東の石の山に行けば、すぐ探せるよ！
PROPQUEST_SCENARIO_INC_002192,She typically can be found meditating high up in the mountains Southeast of this location. Good luck!,シュリは東のビルポスター近辺にいると思うから、そこへ行くと探せるよ。
PROPQUEST_SCENARIO_INC_002193,"Well, you can hang around, but don't think you will be eating for free here!",この辺、散歩していても良いですが、ただで食べられるとは思わないでくださいね！
PROPQUEST_SCENARIO_INC_002194,"Hmm, I sense an unknown aura interfering with my meditation…",どなた……？　修行の邪魔になる。話しかけないほしい。
PROPQUEST_SCENARIO_INC_002195,"Yes yes, my food smells delicious. Time for you to go accomplish your mission!",美味しそうだろう？君はやることをまずやってからだ！行きなさい！
PROPQUEST_SCENARIO_INC_002196,Find the Billposter hero high in the mountains Southeast of Nomads Village.,祭壇で修行しているシュリを訪ねよ。
PROPQUEST_SCENARIO_INC_002198,Billposter Hero - Sury,ビルポスターの英雄シュリ
PROPQUEST_SCENARIO_INC_002199,I'm very close to reaching a perpetual state of enlightenment. It is crucial that you don't…,私はいま長きに渡る修行の日々を続けている。どうか邪魔をしないでほしい。
PROPQUEST_SCENARIO_INC_002200,Reonan!? He sent you? You seem rather weak for someone Reonan has supposedly entrusted so much knowledge to…,何……レオナンからの遣いだと？　ふむ、しかしその言葉をそのまま鵜呑みにはできんな。
PROPQUEST_SCENARIO_INC_002201,"We will prove just what you are capable of. If you are successful in carrying out 3 tests, then our conversation will resume…",レオナンの遣いであれば多少の武芸はできるのだろう？　まずはそれを見せてみるがよい。3つのテストを行います。
PROPQUEST_SCENARIO_INC_002202,"First, please go and defeat 50 Small Luias & 35 Luias. This should be sufficient to prove to me that you are a worthy disciple of Reonan.",そうだな、スモール・ルイア50匹、ルイア35匹を倒して来い。さすればレオナンの弟子としてふさわしいことを証明できるはず。
PROPQUEST_SCENARIO_INC_002203,"Well, you talk a big game. But remember, actions do speak louder than words. Lets see if you can complete the quest.",偉そうなことを言っているが、忘れるな、行動は言葉よりも雄弁なのだ。クエストをクリアできるかどうかみてやろう
PROPQUEST_SCENARIO_INC_002204,"If you do not wish to undergo the quest, then move along. I need absolute concentration.",そうか。では、もう話しかけないでくれ。
PROPQUEST_SCENARIO_INC_002205,Hmm... You are definitely stronger than I previously imagined you would be…,なるほど。多少の実力は備わっているようだな。
PROPQUEST_SCENARIO_INC_002206,Please do not talk to me until you have defeated 20 Small Luias & 15 Luias.,怖いのか？ 部下ルイア20匹、ルイア15匹を倒してから私に話しかけて！
PROPQUEST_SCENARIO_INC_002207,Hunt 50 Small Luias & 35 Luias and then speak with Sury,スモール・ルイア５0匹、ルイア35匹を倒した後、シュリに報告せよ。
PROPQUEST_SCENARIO_INC_002209,Sury's Test (1),シュリの試験(１)
PROPQUEST_SCENARIO_INC_002210,"Do not fool yourself into believing that was the only test. Next, please defeat the Shuhamma for me.",次に、私のためにシューハンマを倒してください。
PROPQUEST_SCENARIO_INC_002211,Are you still determined to prove your worth? You can back out at anytime.,あなたは、自分の価値を証明しようとしてますね？ いつでも辞められるよ。
PROPQUEST_SCENARIO_INC_002212,"Well then, hunt 50 Small Shuhammas & 35 Shuhammas for me.",今すぐうるさい部下シューハンマー50匹とシューハンマー35匹を倒してください。
PROPQUEST_SCENARIO_INC_002213,"Heh, a true warrior would never turn down a challenge.",そうか。では、もう話しかけないでくれ。
PROPQUEST_SCENARIO_INC_002214,Impressive. Guess I should increase the difficulty of the next test if I wish to truly test you!,なるほど。思ったよりはできるようだな。
PROPQUEST_SCENARIO_INC_002215,The Shuhammas should be right at the bottom of this mountain. Please make haste and defeat 20 Small Shuhammas & 15 Shuhammas.,すぐ下にいるから、すぐ探せるでしょ？ 部下シュハンマ20匹、シュハンマ15匹を倒して戻ってきて。
PROPQUEST_SCENARIO_INC_002216,Hunt 50 Small Shuhammas & 35 Shuhammas and then speak with Sury,シューハンマーを倒した後、シュリに報告せよ。
PROPQUEST_SCENARIO_INC_002218,Sury's Test (2),シュリの試練(3)
PROPQUEST_SCENARIO_INC_002219,This will be my final task. Complete this and you will have proven yourself worthy enough to speak with me regarding Reonan's request.,これが私からの最後の仕事になります。 これを完了すると、レオナンのリクエストには十分に答えられます。
PROPQUEST_SCENARIO_INC_002220,The Shuhamma were hardly a challenge for you. Now I really wanna test your skill!. Please go hunt the Lord Shuhamma which servers as their leader!,シューハンマーごときでは、お前の相手にもならなかったようだな。今度こそ本当の実力を試させてもらうぞ！奴らのリーダーであるロード・シューハンマーを狩ってきてくれ！
PROPQUEST_SCENARIO_INC_002221,"Hunting the Lord Shuhamma by yourself will be a daunting task. You might wish to enlist the aid of other warriors. But, if you DO defeat him solo, you will have truly earned my respect!",ロード・シューハンマーを一人で狩るのは、かなり骨が折れるだろう。他の戦士たちの助けを借りるのもいいかもしれない。だが、もし一人で倒せたなら、私は心から敬意を表そう！
PROPQUEST_SCENARIO_INC_002222,You are a quite a brave adventurer. Go hunt 40 Captain Shuhammas & the Lord Shuhamma and let's see what you are truly made of!,なかなか勇敢な冒険者のようだな。キャプテン・シューハンマーを40体と、ロード・シューハンマーを狩ってこい。お前の本当の実力を見せてもらおう！
PROPQUEST_SCENARIO_INC_002223,And here I was thinking you could do it! Maybe I was wrong about you...,そうか。では、もう話しかけないでくれ。
PROPQUEST_SCENARIO_INC_002224,"That was surely no easy feat. You have earned my respect stranger! My name is Sury, the original Billposter Hero",それは確かに簡単なことではありません。 私の名前は、元ビルポスターヒーローであるシュリです。
PROPQUEST_SCENARIO_INC_002225,You still have yet to hunt 40 Captain Shuhammas & the Lord Shuhamma? Return to me once you are finished!,キャプテン・シューハンマー40体とロード・シューハンマーの討伐がまだ終わっていないようだな？終わったら戻ってこい！
PROPQUEST_SCENARIO_INC_002226,Hunt 40 Captain Shuhammas & the Lord Shuhamma and go back to Sury.,キャプテン・シューハンマーを40体とロード・シューハンマーを狩り、シュリの元へ戻る。
PROPQUEST_SCENARIO_INC_002228,Sury's Dilemma,シュリのジレンマ
PROPQUEST_SCENARIO_INC_002229,"I've been training up here so long. I feel that I'm so close to achieving a heightened level of power, but there is something missing…",なるほど。君は英雄を探しているとのことだが私は残念ながら英雄の生まれ変わりかどうかが自信がない。いくら修行をしても悟りが開けぬのだ。
PROPQUEST_SCENARIO_INC_002230,"I don't know why… I just feel like there is something missing… and this ""thing"" is keeping me from realizing my true inner potential.",何か重要なことを見落としているのかもしれない。とはいえ、もし私が英雄の生まれ変わりであるならば、このようなことを尋ねるわけにもいかん。
PROPQUEST_SCENARIO_INC_002231,Could you please seek my mentor (Billposter Guardian) Capafe and explain my dilemma. He will surely understand…,そこでだ、南端にいるカペーペに君の悩みとして打ち明け、アドバイスをもらえないだろうか？
PROPQUEST_SCENARIO_INC_002232,Thank you! Please get advice from (Billposter Guardian) Capafe.,ありがとう。私はこのまま修行を続けることにする。頼んだぞ。
PROPQUEST_SCENARIO_INC_002233,You can't possibly stop now. You play an important role in things to come!,あなたはおそらく今やめることはできません。君の役目は重要だからな！
PROPQUEST_SCENARIO_INC_002234,"Welcome, I have been expecting you.",あら……貴方様はひょっとして……
PROPQUEST_SCENARIO_INC_002235,(Billposter Guardian) Capafe is located in Southern Darkon 3 along with the other Guardians.,カパーペはダーコン南にいるビルポスターの修行者だってば！不要な会話はしたくない。
PROPQUEST_SCENARIO_INC_002236,Find (Billposter Guardian) Capafe.,ビルポスター守護者カペーペを訪ねよ。
PROPQUEST_SCENARIO_INC_002238,Enlightenment Shard,悟りの欠片
PROPQUEST_SCENARIO_INC_002239,"Sury is currently in a perpetual state of self doubt. Despite her unyielding dedication to her training, there is a self-realization she alone will have to make…",ええ……みなまで申さずともわかります。シュリ様はいま大変にお悩みのようですね。心は生まれ変わっても肉体との接点がないのでしょう。
PROPQUEST_SCENARIO_INC_002240,Go to Fera to get the Enlightenment Shard. She will tell you.,悟りの境地ですか……そうですね。この件については私よりもベラの方がよいでしょう。
PROPQUEST_SCENARIO_INC_002241,"We may be able to assist her in making this realization though… Find Fera, the Billposter Priest, at the Altar of Billposter North of here. She might know of a way…",ベラはビルポスター祭壇にいます。私からも話しておきますのでベラのもとへ行って頂けませんか？
PROPQUEST_SCENARIO_INC_002242,Don't refuse your destiny!,そうですか……
PROPQUEST_SCENARIO_INC_002243,"The Guardian has sent you, right? I was waiting for you…",お待ちしておりました。守護者の方から連絡がありました。
PROPQUEST_SCENARIO_INC_002244,Fera is Bill Poster Priest at the Bill Poster Altar. You shall find her there. I'm sure she is already expecting you.,ベラはビルポスター祭壇にいると思いますのでよろしくお願いします。
PROPQUEST_SCENARIO_INC_002245,Find Fera in Billposter Alter,ビルポスター祭壇にいるベラを訪ねよ。
PROPQUEST_SCENARIO_INC_002247,Fera's Test,ペラの試験
PROPQUEST_SCENARIO_INC_002248,"Sury's mind is currently clouded with doubt, as the Guardian had mentioned. In her current state, she will never reach enlightenment regardless of how hard she trains…",シュリの心は現在疑いで曇っています。 彼女の現在の状態では、どんなに激しく訓練しても、彼女は決して悟りに達することはできません。
PROPQUEST_SCENARIO_INC_002249,"To help grant her thoughts a renewed sense of clarity, we must bring her a Shard of Enlightenment. First I must test your own personal strength. Do you accept?",彼女の考えに新たな明晰さを与えるために、私たちは彼女に悟りの欠片を持って来なければなりません。 最初に私はあなたの強さをテストしなければなりません。 受けますか？
PROPQUEST_SCENARIO_INC_002250,I knew you wouldn't back away from this challenge. Please hunt 60 Small Kern and 40 Kern located in Southern Darkon 3.,わかりました。では、部下ケルン60匹、ケルン40匹を倒してきて下さい。
PROPQUEST_SCENARIO_INC_002251,We must not falter in the face of adversity!,そうですか。まあ、貴方にも理由があるのでしょうね。
PROPQUEST_SCENARIO_INC_002252,I never doubted your skill for a second!,ケルンを倒してきたのですね。確かに、貴方に悟りの一部が宿ってきたようです。
PROPQUEST_SCENARIO_INC_002253,Please go and hunt down the Kern as a test of your own strength.,ケルンはこの周辺に生息しています。どうぞお気をつけて！
PROPQUEST_SCENARIO_INC_002254,"Hunt 60 Small Kern and 40 Kern located in Southern Darkon 3, then talk with Fera.",部下ケルン60匹、ケルン40匹を倒してベラに報告せよ。
PROPQUEST_SCENARIO_INC_002256,Out of the Oven and into the Fire,気功石を探せ
PROPQUEST_SCENARIO_INC_002257,"In order to complete the process required to create a Shard of Enlightenment, we must first acquire an Infernal Stone",さあ、次は媒介となる石を探す必要があります。おおもととなる石はケルンが持っているはずです。
PROPQUEST_SCENARIO_INC_002258,Please defeat 30 Captain Kerns and acquire the Infernal Stone which should be located somewhere around them.,キャプテン・ケルンを倒した後、その周辺に落ちている気功石を入手してカパぺに持って行ってください。
PROPQUEST_SCENARIO_INC_002259,"Great! Once you have acquired the Infernal Stone, take it to Capafe and ask about the next step of the process.",そうすれば悟りの石を手に入れられると思います。
PROPQUEST_SCENARIO_INC_002260,"If you wish Sury to return to her original state, this is the only way.",そうですか。残念ですね……。
PROPQUEST_SCENARIO_INC_002261,I have been waiting for you. I see that you have acquired an Infernal Stone.,あら、これは気功石ですね。待ってました！
PROPQUEST_SCENARIO_INC_002262,"Please hurry, I'm sure Capafe is waiting for us!",急いでください！カパぺが待っています！
PROPQUEST_SCENARIO_INC_002263,"Hunt 30 Captain Kern, acquire the Infernal Stone, then talk with Capafe.",キャプテン・ケルンを30匹倒した後、気功石を入手し、カペーペに報告せよ。
PROPQUEST_SCENARIO_INC_002265,Stone of Enlightenment,悟りの欠片を作る方法
PROPQUEST_SCENARIO_INC_002266,"In order to create a Shard of Enlightenment, we will need to fuse together an Infernal Stone and an Angelic Stone.",気功石は悟りの石の元となる石です。この気功石に気力が満ちた際に、気功石は悟りの石と生まれ変わります。
PROPQUEST_SCENARIO_INC_002267,Please return to Fera and explain to her what it is you need.,もう一度ベラの元へ行き、この気功石と対となる気力の源について尋ねてきて頂けますか。
PROPQUEST_SCENARIO_INC_002268,She will be able to explain in greater detail about how to acquire an Angelic Stone.,おそらくベラならばわかると思います。何度も恐縮ですがお願い致します。
PROPQUEST_SCENARIO_INC_002269,We could all use your assistance right now…,もう一度考え直していただけないでしょうか？あなたの助けが必要です。
PROPQUEST_SCENARIO_INC_002270,Ah! You've returned! What did Capafe have to say of the issue?,あら、まだ私に御用ですか？
PROPQUEST_SCENARIO_INC_002271,Ask Fera about the Angelic Stone.,おそらくベラならばわかると思います。何度も恐縮ですがお願い致します。
PROPQUEST_SCENARIO_INC_002272,,
PROPQUEST_SCENARIO_INC_002274,Look for Angelic Stone,気力の源
PROPQUEST_SCENARIO_INC_002275,Oh! Of course! It was an Angelic Stone that we require to complete the transmutation!,あ……すみません。確かにカペーペ様の言う通り、気力の源のことをすっかりと忘れておりました。
PROPQUEST_SCENARIO_INC_002276,You can find Angelic Stones in Southern Darkon 3 near the Captain Glaphans. Will you please defeat them and acquire the stone?,気力の源はキャプテン・グラファンが生息している地域で見つけられると思います。キャプテン・グラファンを倒すことで気が満ちるとか。
PROPQUEST_SCENARIO_INC_002277,"Good! Please defeat 60 Captain Glaphan and acquire the Angelic Stone. Once the stone is in your possession, return to Capafe!",キャプテン・グラファンを60体討伐して気力の源を入手しましたら、もう一度カペーペ様と話して頂けますか？
PROPQUEST_SCENARIO_INC_002278,Are you giving up?,ここまできて諦めるの？？？？？
PROPQUEST_SCENARIO_INC_002279,You have found the Angelic Stone! Now I can create a Shard of Enlightenment by combining both of the stones.,気力の源ですね。これで準備は整いましたね。
PROPQUEST_SCENARIO_INC_002280,We have no time for idle conversation. Please retrieve the stone!,私としたことがうっかりと忘れてしまうなんて……ああ……修行が足りないな。
PROPQUEST_SCENARIO_INC_002281,"Hunt 60 Captain Glaphans, acquire the Angelic Stone, then take it to Capafe for transmutation.",キャプテングラファンを60体倒して、気力の源を入手した後、カペーペに報告せよ。
PROPQUEST_SCENARIO_INC_002283,Sury's Realization,悟りの石
PROPQUEST_SCENARIO_INC_002284,The process of transmutation required to create the Shard of Enlightenment will take just a moment…,さあ、これで悟りの石ができました。貴方には大変お世話になりましたね。
PROPQUEST_SCENARIO_INC_002285,It is finished. Please bring the Shard of Enlightenment to Sury as soon as you can.,さあ、この石をシュリ様に渡してあげて下さい。あの方のことです。私達に心配をかけぬよう今も修行をしています。
PROPQUEST_SCENARIO_INC_002286,Thank you. This should help bring the clarity to her thoughts that Sury requires.,よろしくお願い致しますね。
PROPQUEST_SCENARIO_INC_002287,It would be most unwise to deny this request…,そうですか。いえ、意図がよくわからぬのです。
PROPQUEST_SCENARIO_INC_002288,I see you have returned. What has transpired?,お、戻ってきたかい。けっこう遅かったじゃないか。
PROPQUEST_SCENARIO_INC_002289,Please hurry. Sury needs our aid.,シュリ様は私達の祖先というべき方。私達はいつでもシュリ様を見守っています。
PROPQUEST_SCENARIO_INC_002290,Hand the Shard of Enlightenment to Sury.,悟りの石をシュリに届けよ。
PROPQUEST_SCENARIO_INC_002292,In Safe Hands,開眼
PROPQUEST_SCENARIO_INC_002293,"This Shard, it has made everything so much clearer! I have recovered the part of myself that I lost along the way. I was once Roentel, Hero Billposter…",ああ……この石を見ていると遠い頃の記憶が甦る。……そうだ。私は八英雄の一人としてビルポスターでイブリスと闘っていた。
PROPQUEST_SCENARIO_INC_002294,I now see the gravity of this situation…the peril that Madrigal is truly in. I understand why Reonan is seeking us out!,ふむ……、私もすぐにでもレオナンと合流すべきだろうが、まだ十分に力を取り戻していないのだ。
PROPQUEST_SCENARIO_INC_002295,"First, could you perhaps complete one favor for me? I left my pendant to Capafe before I decided to isolate myself up here on this mountain to train.",すまないが一つ頼まれてほしい。ここで修行する前にカペーペに私の大切なペンダントを預けているんだ。それを取ってきてくれないか。
PROPQUEST_SCENARIO_INC_002296,Thank you yet again! Capafe should have the pendant. Go and ask her if she could return it.,ありがとう。カペーペのことだ。きっとこの会話も把握しているのだろう。いけばすぐにわかると思う。
PROPQUEST_SCENARIO_INC_002297,"This pendant is an important symbol of trust, you must acquire it!",あのペンダントがなければ私は……。
PROPQUEST_SCENARIO_INC_002298,I'm glad to hear that Sury has reached this realization.,まあ、シュリ様がついに悟りの境地を取り戻されたのですね。ありがとうございます。
PROPQUEST_SCENARIO_INC_002299,Capafe should have the pendant. Go and inquire about it.,頼むぞ。守護者カペーペが持っているはずです。私は過去の力を取り戻すべく修行をつづけるよ。
PROPQUEST_SCENARIO_INC_002300,Ask Capafe for Sury's Pendant.,カペーペを訪ねよ。
PROPQUEST_SCENARIO_INC_002302,Reclaiming the Pendant,ペンダントを取り戻せ
PROPQUEST_SCENARIO_INC_002303,"Ahh the Pendant. When Sury left it to me a long time ago, I kept it in a barren desert, untraversed by man.",ペンダントのことですよね……。ああ、私は何とシュリ様にお詫びをすればよいのでしょう。未開の地にある砂漠に置いたんです......。
PROPQUEST_SCENARIO_INC_002304,"Unfortunately at some point, Chimeradons came to discover it and took it for their own. Since then, I have been unable to locate it…",ごめんなさい、実を言うと以前、デッドウィルダニスを訪れた時、ペンダントを保管していたバッグごと盗賊に盗まれ、それがアバドンの餌食となってしまったのです。
PROPQUEST_SCENARIO_INC_002305,Could you please find the pendant for me?,このようなお願いは大変恐縮ですが、どうかペンダントを取り返して頂けませんか？
PROPQUEST_SCENARIO_INC_002306,Thank you for your assistance. I feel that the pendant is currently being held by a Chimeradon. Please reclaim it from him then show me so I may rest assured it is returned.,ありがとうございます。ペンダントはアバドンがバッグごと持って行きました。彼らは砂漠を寝床にしていると思います。
PROPQUEST_SCENARIO_INC_002307,Please find the pendant. I feel it is partly my responsibility for the pendants disappearance…,私が悪いんですが、、取り返してくださいませんか。ああ……私はどのようにシュリ様にお詫びをすれば……。
PROPQUEST_SCENARIO_INC_002308,You have returned. I hope you have succeeded in acquiring the pendant.,おお、これは確かにペンダントです！　本当にありがとうございます！ああ、本当に良かった。
PROPQUEST_SCENARIO_INC_002310,Defeat the Chimeradon and show Capafe the pendant.,アバドンを倒して英雄のペンダントを入手した後、カペーペに報告せよ。
PROPQUEST_SCENARIO_INC_002309,The pendant is currently held by a Chimeradon. Go and retrieve it from his undeserving hands!,ペンダントはアバドンが持っているはずです。ああ……私はどのようにシュリ様にお詫びをすれば……。
PROPQUEST_SCENARIO_INC_002312,To the Real Owner,奪 還
PROPQUEST_SCENARIO_INC_002313,Thank you. I can now rest assured knowing that the pendant will be returned to its rightful owner.,二度と見つからないかと思っていました……。シュリ様に顔向けができなくなってしまうところでした。
PROPQUEST_SCENARIO_INC_002314,"Will you please take the pendant to Sury, I'm sure she is anxious to receive it.",さあ、このペンダントをシュリ様にお渡し下さい。
PROPQUEST_SCENARIO_INC_002315,"Hurry over to Sury, I'm sure she is anxious to receive the pendant.",シュリ様はお待ちになられていると思います。本当にありがとうございました。
PROPQUEST_SCENARIO_INC_002316,Please rethink your decision. This pendant is quite important to Sury.,え、それはどういう意味ですか？このペンダントは、シュリ様にとってかなり重要なものです。
PROPQUEST_SCENARIO_INC_002317,You have recovered the pendant!,お、これぞまさしく私のペンダントだ。どうした？　取りに行っただけなのに大げさだな。
PROPQUEST_SCENARIO_INC_002318,Take the pendant back to Sury.,シュリ様のことをよろしくお願いしますね。
PROPQUEST_SCENARIO_INC_002319,Deliver the Hero's Pendant to Sury.,英雄のペンダントをシュリに届けろ。
PROPQUEST_SCENARIO_INC_002321,Billposter Hero's Pendant,英雄ビルポスターのペンダント
PROPQUEST_SCENARIO_INC_002322,"We have very little time. Even as we speak, I can sense the growing darkness around us…",あまり長く待たせても申し訳ないな。
PROPQUEST_SCENARIO_INC_002323,Will you bring my pendant to Reonan? Please let him know that the time is now for us to unite.,ありがとう。レオナンには来るべき時にはすぐに馳せ参じると伝えてくれ。このペンダントを私の代わりにレオナンに渡してくれないか？
PROPQUEST_SCENARIO_INC_002324,"Now that you have the pendant, hurry and give it to Reonan!",いやいや、これは君にしか頼めないのだ。できるだけ急いでほしい！
PROPQUEST_SCENARIO_INC_002325,"Ahh this is Sury's pendant! The time has once again come that we rise to the challenge before us! With allies like you by our side, we will be prepared for challenges Shade presents us with!",お、お前さん。ついにやったな！我々は挑戦するのだ！これで八人全員と連絡が取れるようになったぞ！
PROPQUEST_SCENARIO_INC_002326,Please take this pendant to Reonan!,このペンダントをレオナンに持っていってください！
PROPQUEST_SCENARIO_INC_002327,Bring the Heroes Pendant to Reonan,英雄のペンダントをレオナンに渡せ。
PROPQUEST_SCENARIO_INC_002328,Rumble in the Mountains,山の中のゴロゴロ
PROPQUEST_SCENARIO_INC_002329,Strange sounds have been coming from the Leren Mountains. I recall Martinyc once speaking of a myth about creatures that roam deep within the mountain caves.,レレン山脈から奇妙な音が聞こえてきました。マルティニークがかつて山の洞窟の奥深くを歩き回る生き物についての神話について話したことを思い出します。
PROPQUEST_SCENARIO_INC_002330,Could you go check with her to see if she has any information about what could be causing this disturbance?,この騒動の原因について何か情報があるかどうか、彼女に確認してもらえますか?
PROPQUEST_SCENARIO_INC_002331,Martinyc is likely reading her books as always. Go speak with her to find out more information.,マルティニークはいつものように彼女の本を読んでいる可能性があります。詳細については、彼女と話してください。
PROPQUEST_SCENARIO_INC_002332,Leren Mountains is a dangerous place. I do not blame you for wanting to stay within the safety of Flarine.,レレン山脈は危険な場所です。私はあなたがフラリスの安全の中にとどまりたいと思っていることを責めません。
PROPQUEST_SCENARIO_INC_002333,Oh... the Mayor sent you! And he says that there has been a disturbance in the Leren Mountains...,おや。。市長があなたを送りました!そして彼は、レレン山脈で混乱があったと言います..
PROPQUEST_SCENARIO_INC_002334,Seek out Martinyc for information on the rumblings of Leren Mountains.,レレン山脈のゴロゴロに関する情報については、マルティニークを探してください。
PROPQUEST_SCENARIO_INC_002335,Meet with Martinyc.,マルティニークと会う。
PROPQUEST_SCENARIO_INC_002336,Demian Deviants,デミアン・デビアンツ
PROPQUEST_SCENARIO_INC_002337,I once had a book that contains legends of the beasts that live within the caves of the Leren Mountains... but it was stolen by a pack of Demians during my research.,私はかつて、レレン山脈の洞窟に住む獣の伝説を含む本を持っていました..。しかし、それは私の研究中にデミアンの群れによって盗まれました。
PROPQUEST_SCENARIO_INC_002338,If you return my book to me I may be able to help.,あなたが私の本を私に返すならば、私は助けることができるかもしれません。
PROPQUEST_SCENARIO_INC_002339,I have a feeling that the Demians still have my book of legends. Search for my book in Madren Town. You may have to get your hands a bit dirty...,デミアンはまだ私の伝説の本を持っているような気がします。マドレンタウンで私の本を検索してください。手を少し汚す必要があるかもしれません。
PROPQUEST_SCENARIO_INC_002340,Madren Town is no place for commoners to travel. I could never expect you to risk your life for my book. Thank you for listening to me anyway.,マドレンタウンは庶民が旅行する場所ではありません。あなたが私の本のためにあなたの命を危険にさらすとは思ってもみませんでした。とにかく私の話を聞いてくれてありがとう。
PROPQUEST_SCENARIO_INC_002341,"You found my book, thank you so much! Now to find the legend of the Leren Chasm...",あなたは私の本を見つけました、どうもありがとう!今、レレンの淵の伝説を見つけるために。
PROPQUEST_SCENARIO_INC_002342,Please find my book! I'm positive it is still in Madren Town.,私の本を見つけてください!私はそれがまだマドレンタウンにあると確信しています。
PROPQUEST_SCENARIO_INC_002343,"Kill 15 Demian and find the Legend of Leren Mountains, then return to Martinyc.",15人のデミアンを殺し、レレン山脈の伝説を見つけて、マルティニークに戻ります。
PROPQUEST_SCENARIO_INC_002344,Magic Mushrooms,マジックマッシュルーム
PROPQUEST_SCENARIO_INC_002345,Within this book lies the secrets to the distubances in the Leren Mountains... ,この本の中には、レレン山脈のディスタブランスの秘密があります。 
PROPQUEST_SCENARIO_INC_002346,The legend states that long ago packs of trolls ruled the creatures that made the Leren Mountains their home. ,伝説によると、はるか昔、トロルの群れがレレン山脈を故郷にした生き物を支配していました。
PROPQUEST_SCENARIO_INC_002347,"Through disease, famine, and bickering betweeen Masquerpets, the trolls retreated from the Leren Mountains into the caves.",病気、飢饉、そしてマスケルペッツ間の口論を通して、トロルはレレン山脈から洞窟に後退しました。
PROPQUEST_SCENARIO_INC_002348,"The caves were said to contain magical mushrooms that could prolong the life of those who ate them, and it is said that the trolls who once lived in the cave may still live there, in the darkness.",洞窟には、それらを食べた人々の寿命を延ばすことができる魔法のキノコが含まれていると言われており、かつて洞窟に住んでいたトロルは、暗闇の中でまだそこに住んでいる可能性があると言われています。
